Entrez_ID,TCGA-09-1664-01,TCGA-61-2094-01,TCGA-25-1312-01,TCGA-13-1409-01,TCGA-24-1416-01,TCGA-29-1769-01,TCGA-13-1489-01,TCGA-13-1482-01,TCGA-13-1504-01,TCGA-13-1492-01,TCGA-36-2530-01,TCGA-25-2409-01,TCGA-13-1497-01,TCGA-61-1995-01,TCGA-13-2065-01,TCGA-61-1918-01,TCGA-61-2613-01,TCGA-23-1122-01,TCGA-24-1464-01,TCGA-25-1322-01,TCGA-24-1103-01,TCGA-24-2289-01,TCGA-13-1511-01,TCGA-24-1431-01,TCGA-36-1570-01,TCGA-13-1488-01,TCGA-24-1435-01,TCGA-30-1887-01,TCGA-23-1121-01,TCGA-24-1436-01,TCGA-13-2061-01,TCGA-36-2537-01,TCGA-24-1474-01,TCGA-13-1501-01,TCGA-24-1555-01,TCGA-24-1562-01,TCGA-25-1628-01,TCGA-24-1558-01,TCGA-29-1705-01,TCGA-24-1920-01,TCGA-30-1891-01,TCGA-61-2008-01,TCGA-24-1927-01,TCGA-36-2544-01,TCGA-24-2024-01,TCGA-29-1693-01,TCGA-13-1485-01,TCGA-24-2030-01,TCGA-29-1702-01,TCGA-24-2033-01,TCGA-24-2298-01,TCGA-24-1544-01,TCGA-61-1914-01,TCGA-25-1313-01,TCGA-29-1766-01,TCGA-24-2261-01,TCGA-25-1318-01,TCGA-36-2532-01,TCGA-13-2059-01,TCGA-25-2399-01,TCGA-29-1698-01,TCGA-29-1688-01,TCGA-13-1494-01,TCGA-13-1507-01,TCGA-29-1690-01,TCGA-25-1631-01,TCGA-13-1500-01,TCGA-29-1696-01,TCGA-29-1771-01,TCGA-13-2066-01,TCGA-29-1711-01,TCGA-13-1483-01,TCGA-24-1422-01,TCGA-29-1763-01,TCGA-25-2397-01,TCGA-29-2427-01,TCGA-29-1785-01,TCGA-61-2088-01,TCGA-25-1623-01,TCGA-36-1577-01,TCGA-29-1768-01,TCGA-36-1569-01,TCGA-36-2534-01,TCGA-36-2549-01,TCGA-36-2547-01,TCGA-36-1578-01,TCGA-36-2542-01,TCGA-59-2351-01,TCGA-24-2290-01,TCGA-59-2348-01,TCGA-59-2352-01,TCGA-61-1915-01,TCGA-24-1565-01,TCGA-59-2372-01,TCGA-24-1548-01,TCGA-29-1762-01,TCGA-61-1727-01,TCGA-25-1323-01,TCGA-36-1580-01,TCGA-61-1741-01,TCGA-61-1911-01,TCGA-13-1404-01,TCGA-61-1907-01,TCGA-25-1329-01,TCGA-24-1557-01,TCGA-61-1910-01,TCGA-29-1770-01,TCGA-13-1410-01,TCGA-61-2087-01,TCGA-29-2431-01,TCGA-61-1724-01,TCGA-29-1710-01,TCGA-36-1571-01,TCGA-24-1553-01,TCGA-13-1487-01,TCGA-25-2396-01,TCGA-36-2545-01,TCGA-25-2404-01,TCGA-24-1430-01,TCGA-29-1697-01,TCGA-13-2060-01
22,0.0428,0.1427,0.1636,-0.4382,0.2157,-0.2733,0.0572,-0.257,0.0082,0.3808,0.0232,0.3421,0.1469,-0.2447,-0.2356,0.2729,0.2288,-0.2158,0.4226,0.1043,0.0741,0.4709,-0.2192,-0.2531,0.6373,-0.0017,-0.1675,0.5109,0.3981,-0.1173,0.2218,-0.0564,0.1423,-0.3124,0.5123,0.0318,-0.2753,0.3118,0.5422,0.646,0.4179,0.3439,0.1198,-0.3537,-0.267,0.1258,-0.0054,0.044,0.3683,-0.2437,0.7089,0.5295,0.4904,0.1312,-0.1174,0.4213,0.2391,0.2373,-0.1959,0.4908,-0.0294,0.0114,-0.0975,-0.1342,-0.5486,-0.6616,-0.3614,0.012,0.5491,-0.3737,-0.0395,-0.1402,-0.239,-0.0369,0.1167,0.0431,-0.2686,0.1772,-0.5935,0.3049,-0.0044,0.328,0.0934,0.6041,-0.4367,-0.4544,0.2123,-0.0388,0.2817,0.5888,-0.3077,0.4978,0.4442,-0.4471,0.0513,-0.0788,-0.3174,0.1011,0.1288,-0.1425,0.0699,-0.1339,-0.0383,0.4481,0.1689,0.0049,0.173,0.2288,0.2068,-0.0397,-0.0636,0.163,-0.3503,-0.4208,-0.1894,0.2871,-0.1817,0.0725,-0.2422,0.3484,0.2881
11194,0.1395,0.0155,0.3236,-0.7898,-0.0445,0.2386,0.7817,-0.215,-0.4794,0.1547,-0.3337,-0.172,0.4973,-0.1906,0.521,0.1792,-0.0684,0.1017,0.0053,0.0651,-0.3715,-0.1667,-0.7807,-0.6153,-0.0913,0.0394,0.0527,-0.0329,0.2293,0.2772,-0.3534,0.0841,0.1378,0.1996,0.4234,-0.1431,-0.202,,,0.2751,-0.0025,-0.2813,0.0911,-0.617,-0.072,-0.1484,0.1724,-0.0647,0.0905,0.1013,-0.0655,0.0439,0.6082,0.4005,-0.2384,0.0187,0.7127,-0.2726,0.8073,0.1373,0.288,-0.2122,0.447,0.0836,-0.5115,-0.45,-0.2101,-0.2003,0.4586,0.4204,0.3968,-0.0357,0.1399,0.6745,-0.2158,-0.0998,-0.2415,0.0634,1.3507,0.1313,0.6839,0.0771,-0.3019,0.342,0.4939,0.113,-0.3864,0.2429,-0.1482,0.0485,0.2338,0.1452,0.5865,-0.116,-0.4264,0.3028,-0.4393,0.0716,-0.0595,0.0669,0.448,-0.0816,-0.3445,0.2618,0.0591,0.4203,0.2295,-0.0546,0.1917,-0.2813,-0.3527,-0.3306,-0.5964,-1.2705,-0.5698,-0.1059,-0.3483,-0.0556,0.386,0.036,0.1203
4363,-0.1012,-0.3469,0.0532,0.0937,0.1143,-0.3127,-0.385,-0.0718,-0.2603,-0.0388,-0.4929,-0.2727,-0.6868,-0.4292,-0.0026,0.1808,-0.0688,-0.1877,0.1991,-0.5586,0.2742,-0.1832,-0.0601,-0.1626,-0.3829,-0.2013,-0.1459,0.0268,1.1949,-0.18,0.0842,-0.0843,0.0511,0.1538,-0.2145,-0.2845,-0.025,1.4049,0.1071,-0.3726,-0.0917,-0.1145,-0.0763,-0.3651,0.2251,0.0724,0.0854,-0.0352,-0.2025,-0.3416,-0.2791,-0.1638,-0.4739,-0.1504,-0.0783,-0.5182,-0.0605,-0.5623,-0.001,0.1918,-0.0216,-0.5108,-0.161,0.2117,-0.0553,-0.0832,-0.3939,0.111,-0.0554,-0.8325,-0.2841,0.0109,0.3165,-0.0093,-0.284,-0.4122,-0.0802,-0.1365,-0.8766,0.6291,0.5104,-0.1688,0.0908,0.1165,0.1313,0.3009,-0.0797,-0.3304,-0.198,-0.0048,0.1654,-0.172,-0.2605,0.0482,-0.1065,-0.4178,-0.3229,-0.1402,0.0129,-0.1485,0.0206,-0.1837,-0.4574,-0.2506,0.1095,-0.1124,-0.268,-0.124,-0.2707,-0.6015,-0.4228,-0.0709,-0.4672,-0.3351,0.2884,-0.1971,-0.3924,-0.1197,-0.3084,-0.5486,-0.6185
89845,0.1229,0.0547,0.0399,0.8412,-0.1113,-0.0574,0.2927,-0.6469,-0.5012,0.2111,0.0244,-0.5173,0.3915,0.1269,-0.1015,0.1883,0.0266,,,,-0.3859,-0.6987,-0.3927,-0.6907,-0.1831,-0.5138,-0.1951,-0.4541,0.0831,0.2063,-0.0999,0.4721,-0.4692,-0.7479,0.4863,-0.3938,-0.4423,,,-0.1532,-0.6345,-0.0864,-0.7838,-0.7642,0.4863,-0.0746,-0.0107,-0.3232,0.4403,-0.2883,-0.3097,-0.4812,-1.0597,0.0631,-0.5607,-0.0302,-0.3613,-0.2249,-0.3397,-0.0416,-0.2039,-0.2132,0.0132,-0.0008,-0.0332,-0.1957,0.031,0.2151,0.6888,0.535,,,,-0.3775,0.3149,-0.6399,0.2714,0.2711,-2.7716,-0.3073,-0.5856,0.3264,0.6269,-0.1748,0.5529,0.0992,0.3525,0.1006,-0.1455,-0.233,0.0478,-0.1211,0.3147,0.6925,-0.0121,0.3082,0.1616,-0.1228,-0.2384,0.5114,-0.4237,0.3333,-0.2517,-0.0127,-0.202,0.0199,-1.082,-0.8215,0.1396,-0.0894,-0.5387,0.1611,-0.0146,0.3243,0.4182,-0.6565,-0.0049,-0.8159,-0.6834,-0.2208,-0.1574
8714,-0.212,0.1596,-0.0277,-0.5828,-0.5131,0.1117,,,,-0.4805,-0.1583,0.7083,0.0095,0.2452,,,,0.1175,0.4502,-0.5216,,,,0.3308,0.322,0.2512,0.0802,0.222,0.2206,-0.0025,0.2529,-0.2315,0.2515,0.0043,-0.1574,-0.254,-0.0929,,,,,,-0.291,0.4607,0.222,-0.2081,1.5543,0.4081,0.295,0.0856,,,,,,,0.565,-0.0325,-0.0419,0.3086,-0.3487,-0.0146,0.0987,0.2494,2.4018,0.1121,-0.1711,-0.0209,0.2429,-0.5607,0.0456,0.2539,0.5513,0.0155,0.331,0.2808,1.1097,0.3091,-0.5663,0.052,0.4629,0.0265,,,,,,0.0702,0.3345,0.0281,,,,-0.2735,-0.1464,0.0517,-0.0537,-0.7684,-0.5807,-0.2177,-0.027,-0.031,-0.4149,-0.147,-0.5586,,,,,,,0.9887,-0.526,,,,,-0.0957,0.3455,-0.6912,-0.5002
10257,0.5517,-0.4063,0.6257,0.151,0.8093,-0.359,-0.0166,-0.2442,-0.4749,-0.2899,0.205,-0.0489,-0.155,0.2383,-0.3926,1.0888,0.2966,1.1308,0.0362,0.1543,1.039,-0.0016,-0.5358,-0.3182,0.5417,-0.124,0.0103,0.0269,-0.5845,-0.0717,0.0857,-0.0152,-0.4204,0.0497,0.5156,0.1874,-0.4277,-0.7748,0.5148,-0.2194,0.1207,0.649,0.2259,0.3841,-0.2499,0.4612,-0.3739,-0.6636,-0.7421,0.491,-0.9986,-0.9896,-0.6852,-0.2211,-0.0507,1.2849,-0.3736,0.5867,-1.0334,0.3824,-0.0087,0.9022,0.3293,-0.2069,0.1433,0.2485,-0.3712,0.6596,0.3303,0.4874,-0.4117,-0.3911,0.5588,-0.2031,-0.4004,-0.8378,0.8785,-0.5342,-0.2425,0.0307,-0.1201,0.207,0.2922,0.9954,-0.8022,-1.6207,-0.499,-0.1992,0.039,0.184,-0.4523,-0.0472,0.3691,-0.7902,-0.3977,-0.3051,-0.5759,-0.0812,-0.1482,-0.1903,0.2039,0.5017,-0.0439,0.1552,1.3754,0.2471,-0.0574,-0.6825,-0.3178,0.0609,-0.095,-0.6891,-0.2567,0.5162,-0.1789,-0.1417,0.2282,0.0164,-0.0003,0.0317,-0.9818
215,-0.017,0.142,-0.2056,-0.0333,0.1428,0.0365,0.1698,-0.1014,0.1435,0.0257,-0.1808,0.0764,0.2635,-0.1992,-0.019,-0.1965,0.1163,0.4547,0.0677,-0.2654,-0.566,0.5909,0.6102,-0.1616,-0.0886,0.0915,0.3723,0.2132,-0.0755,-0.0303,-0.0952,-0.2173,0.187,0.2168,-0.5142,-0.253,0.0953,-0.2679,-0.4148,0.4549,0.3009,-0.0638,-0.1368,-0.0366,-0.2811,-0.1841,-0.5411,-0.1915,-0.0718,0.0354,-0.0867,0.175,0.3578,0.6338,-0.1374,0.0809,-0.4156,0.2155,-0.6583,0.1222,-0.1243,-0.1765,0.0616,-0.0476,,,,0.0851,-0.6435,0.0394,-0.2687,0.6274,0.3406,0.612,-0.1769,-0.0375,0.3699,-0.4497,0.6554,0.5767,1.2371,0.3396,-0.2677,-0.1968,-0.1744,0.046,-0.108,-0.0422,-0.2198,0.2679,-0.2849,0.2274,-0.2072,-0.4843,-0.3349,0.1701,1.2318,-0.0848,-0.2576,0.1389,0.018,0.2091,0.1441,-0.0717,0.2584,0.0282,-0.1413,-0.0331,-0.1179,-0.1192,0.9919,0.1133,-0.5248,-0.0595,-0.0995,0.1178,0.0954,0.1923,0.1793,-0.4793,-0.0914
5825,-0.1799,-0.0082,0.2959,-0.5753,0.0654,0.0185,-0.2266,-0.0907,0.0388,0.7104,-0.1482,0.0128,0.3299,0.1751,-0.2575,-0.1536,-0.2787,-0.4406,-0.5388,-0.0972,-0.0129,0.6322,0.2939,0.5512,-0.1202,-0.2952,0.0003,-0.2304,0.0652,0.0357,0.1785,-0.0699,0.1267,-0.2116,0.1986,-0.0634,-0.2787,-0.0759,-0.6154,0.3729,0.3414,0.0139,0.1126,-0.0777,-0.2895,0.0873,-0.229,1.042,-0.1706,-0.079,0.0682,0.4821,0.8038,-0.0949,-0.1305,0.0162,0.1083,0.0794,0.9441,0.0876,-0.3228,-0.3346,0.0917,0.3404,-0.6336,0.0323,-0.0143,0.0366,0.0142,0.2679,0.3585,-0.2131,-0.1856,0.2993,0.5349,-0.4239,0.1256,0.207,-0.3879,1.0409,-0.0963,-0.5508,-0.0386,0.3423,-0.0901,-0.409,-0.8126,-0.0904,0.1536,0.7292,-0.0593,-0.1058,-0.1352,0.2694,0.2485,0.2707,-0.0059,-0.029,-0.1623,0.0297,0.1545,-0.2918,-0.0591,0.1768,0.3017,-0.1359,-0.4923,0.2407,0.2091,0.0709,-0.0698,0.1128,-0.0318,-0.6474,0.1706,-0.3483,-0.362,-0.3662,-0.219,0.6836,-0.0647
6059,-0.1893,0.2109,0.0803,-0.2537,0.0173,-0.0935,0.1102,-0.0158,0.1726,-0.1132,-0.0228,0.0526,0.046,0.1052,0.0192,-0.0928,-0.1332,-0.1107,0.0653,-0.2254,-0.3583,0.0563,-0.1099,0.4039,-0.0453,0.1363,0.1411,0.0571,0.0434,0.1126,0.1538,0.237,0.4925,0.2163,0.0507,-0.104,0.0748,0.1746,-0.0169,-0.1407,-0.0024,0.134,0.5467,0.0403,0.359,0.2334,0.0552,-0.0532,0.3169,0.2046,0.0547,-0.3121,-0.1272,-0.1782,0.1195,0.7606,-0.1857,0.4413,0.104,0.0329,-0.0741,-0.0853,0.076,0.3026,-0.0582,-0.2142,-0.1291,-0.2484,-0.039,0.2208,0.3055,0.2917,0.0,0.4012,-0.1142,0.0028,0.1205,0.2211,-0.0937,-0.0363,-0.0506,-0.0774,-0.0117,-0.0911,0.1977,0.1644,0.0857,0.2734,0.1917,0.1259,-0.1887,0.1099,0.102,-0.3425,0.0584,-0.2146,0.0356,-0.047,-0.2397,-0.0881,0.1141,-0.0839,-0.0674,-0.1634,0.1446,0.1112,0.33,0.0636,0.3814,0.0424,0.0493,0.0979,-0.1169,-0.1611,0.0692,0.0716,0.2905,0.1273,0.0664,-0.0237,0.3868
23,-0.1846,0.0136,0.0828,-0.0043,-0.4297,-0.2659,0.0645,-0.281,-0.0564,0.1516,-0.51,-0.2221,0.2597,-0.2042,0.2763,0.0694,-0.0444,0.0955,0.2275,-0.3741,-0.633,-0.0915,0.1072,-0.0909,0.348,0.1115,0.02,-0.0575,0.0712,-0.2045,0.6182,0.2202,0.6358,-0.2501,0.3248,0.0564,-0.1981,0.4744,-0.0469,-0.0262,-0.252,0.0975,0.1766,0.4016,0.0232,-0.1466,-0.3156,0.477,0.4102,0.0179,-0.4781,-0.1396,0.3629,0.1938,0.0697,0.3631,-0.2836,0.3052,-0.0732,-0.0976,0.1666,-0.1935,0.0555,0.1864,-0.2498,-0.1768,-0.0786,-0.3927,-0.2698,0.1842,0.1925,0.3403,-0.0678,0.1292,0.2044,-0.0752,-0.1263,-0.1245,-0.2396,0.2801,-0.344,-0.2538,-0.1789,-0.2414,0.1225,-0.0238,0.1569,-0.1685,0.1191,-0.3107,-0.2105,0.4505,-0.123,0.2619,0.1939,0.2605,0.0803,0.3449,-0.2036,0.3345,-0.0786,0.1196,0.3313,-0.4835,-0.2589,0.4284,-0.1845,0.0886,0.1082,-0.3617,-0.1612,0.2071,0.0249,0.0068,0.0551,-0.2508,0.1942,0.0153,-0.0116,-0.1294,0.4414
10061,-0.2628,0.0407,0.3104,0.1105,0.0284,0.3468,0.422,-0.1844,-0.2425,0.5958,-0.4417,-0.229,0.5832,-0.0702,-0.2024,-0.2632,-0.282,-0.3677,-0.0705,-0.0292,0.0686,-0.5041,-0.1926,0.2215,-0.037,0.0657,-0.0589,-0.0775,0.0339,0.1186,0.1982,0.2371,0.169,0.0,-0.0238,-0.0305,0.0193,0.4205,0.6228,0.3414,0.1771,-0.1932,0.0592,-0.1753,-0.0843,-0.0624,-0.094,-0.0117,-0.1231,0.0756,-0.1498,0.0341,0.649,0.0655,-0.2786,0.1944,-0.0026,-0.2699,0.4284,0.0324,0.1519,0.1083,0.5672,-0.0499,-0.4586,-0.2976,-0.1298,-0.4408,-0.1771,0.4857,0.1893,-0.171,-0.1671,-0.0152,0.1764,-0.1725,-0.0433,-0.1235,-0.0069,0.0936,-0.6054,-0.314,-0.5929,0.2942,0.0802,-0.0388,0.0442,0.0795,0.2415,0.184,-0.2015,0.3479,-0.3125,0.1524,0.7718,0.1979,-0.3528,0.0181,0.0767,-0.2298,0.0374,-0.077,-0.616,-0.3109,-0.1893,0.3082,0.1506,0.061,0.5218,-0.1551,-0.3299,0.0074,0.0399,-0.2666,-0.1924,-0.2855,0.2715,-0.3864,-0.0911,0.2014,0.2387
55324,-0.1536,0.1483,0.141,0.0166,-0.3364,-0.0195,-0.0339,-0.5293,-0.1705,0.2925,-0.101,0.1128,0.4868,-0.1029,-0.1372,0.4676,-0.281,-0.0221,-0.1281,-0.1049,-0.2383,-0.5737,0.1725,-0.0631,-0.0949,0.0323,0.2013,0.2968,0.0672,0.2351,-0.1808,-0.0308,-0.1487,-0.0239,0.1559,0.1206,-0.0433,0.2048,-0.0099,0.5049,-0.1064,0.227,-0.3184,0.1445,-0.2074,0.4034,-0.3686,-0.2851,-0.2418,-0.1492,-0.195,0.0258,-0.0381,-0.4576,-0.0465,0.136,-0.0188,-0.0121,0.2389,0.1877,0.3339,-0.1213,0.1187,0.1125,-0.299,-0.2074,-0.1372,-0.4149,-0.2446,-0.2037,0.243,-0.2003,-0.1953,0.2248,-0.2397,-0.0393,-0.2628,-0.1506,0.064,0.0428,-0.3785,-0.2166,0.0188,-0.3048,0.195,0.2286,-0.037,-0.0527,-0.1292,-0.1228,-0.2917,-0.1193,-0.1753,0.5024,0.2226,-0.1779,-0.1384,0.2284,-0.2323,0.4305,0.9998,0.0478,0.01,0.0584,0.1133,0.5847,0.1127,0.0343,-0.122,-0.0445,0.5092,0.4589,-0.1188,0.037,-0.0743,-0.1668,-0.2537,0.2529,-0.0347,0.219,0.1763
55347,0.0429,-0.0581,0.4321,-0.0127,0.1284,0.2548,-0.2272,0.0821,0.0276,-0.638,0.0408,0.577,0.0842,-0.372,-0.0544,0.5291,-0.1519,-0.4021,0.049,-0.1465,-0.0452,0.0157,-0.3383,-0.4654,0.0726,-0.0213,-0.0558,0.35,-0.3956,0.0767,-0.5403,0.0311,0.3361,-0.0324,0.2947,-0.2635,0.0178,-0.5718,-0.4568,0.3396,0.6146,-0.1204,-0.4099,-0.1028,0.2212,0.1668,0.1034,0.1874,-0.104,0.3598,0.0902,0.2408,-0.0071,-0.1219,-0.069,-0.2296,0.5208,-0.0269,0.9063,0.1802,-0.2458,-0.2985,-0.0418,0.0616,-0.1071,0.1289,-0.1427,0.062,0.8087,-0.4103,0.2281,-0.1535,0.0035,0.3713,-0.0465,0.0156,-0.5761,0.2327,0.2126,-0.2772,-0.3035,0.4528,-0.0264,0.2576,0.1944,0.3494,0.4045,-0.1363,-0.2048,0.0567,-0.1216,0.3213,0.7074,0.302,0.3174,-0.0574,-0.1864,0.4187,-0.03,-0.2886,-0.1878,-0.236,0.0019,0.142,0.3231,0.0661,-0.0642,-0.2041,-0.4778,0.3223,0.359,-0.0176,-0.0525,0.1851,-0.27,0.5776,-0.009,-0.1079,-0.2912,0.1147,0.0955
83451,0.1291,-0.2472,0.3815,-0.7338,0.046,-0.079,0.1585,-0.2762,-0.5505,-0.9385,-0.379,0.206,0.2252,-0.0054,0.22,-0.3342,-0.5216,-0.2407,0.0692,-0.2553,0.7783,0.4912,-0.822,0.8453,0.532,-0.3318,-0.0714,0.0416,-0.6415,0.2909,-0.5082,-0.0238,-0.3736,0.0991,0.4334,-0.1014,-0.6533,0.3907,0.0542,-0.5818,-0.279,0.5028,-0.4996,-0.675,0.1376,0.3,-0.1179,0.0661,-0.1859,0.3095,0.7224,-0.1386,0.3055,0.4169,-0.3975,-0.1749,0.7345,-0.2448,0.5762,-0.0381,-0.1718,-0.2406,-0.3078,0.6329,-0.3132,-0.1132,-0.2596,0.2545,0.846,0.4043,-0.5041,0.1837,-0.3412,-0.2545,-0.2136,0.3702,-0.4833,0.4205,-0.1243,-1.0909,-0.9137,0.0242,0.1907,0.0393,0.0992,-0.0966,1.1541,-0.3801,-0.0588,0.0967,-0.4926,0.2106,1.1506,-0.5063,-0.1231,-0.2482,-0.1317,-0.5332,-0.2314,-0.2683,0.4298,-0.0447,-0.5678,-0.3456,0.3963,-0.1346,0.0075,0.3555,-0.5006,-0.7366,-0.3053,-0.4736,0.1887,-0.2835,0.0639,-0.3833,-0.023,-0.3193,0.3301,-0.1777,0.3243
26090,-0.2592,0.1523,0.2612,-0.2615,-0.2613,-0.0214,0.0238,-0.1121,0.3729,0.9616,-0.1462,-0.1662,0.0407,-0.0988,0.2775,-0.0128,-0.1775,-0.0627,-0.0497,0.1269,0.2586,0.0376,0.4476,0.2381,-0.038,0.2406,0.1253,0.3425,0.8117,-0.004,0.1195,-0.0103,-0.1517,-0.086,-0.3629,-0.2977,0.1751,-0.2789,-0.1778,-0.0907,-0.1851,-0.3721,-0.2259,-0.5032,-0.0063,-0.4507,-0.0256,0.0261,0.0762,-0.5298,0.1847,0.1319,-0.3829,-0.0107,-0.0444,0.1347,0.3392,-0.1064,0.3556,-0.1377,0.3695,-0.1038,-0.0863,0.0786,-0.1977,-0.1766,-0.0247,-0.4354,-0.373,-0.0235,-0.2926,-0.065,0.0157,0.1218,0.1237,0.2356,0.0862,-0.3555,0.1422,-0.1943,-0.1731,-0.3436,-0.1406,-0.8029,-0.0732,-0.4573,-0.2673,0.1904,0.1768,0.3202,0.1854,0.0977,0.0369,0.9154,-0.1629,0.1006,0.4019,-0.1863,-0.0399,-0.1838,-0.042,0.4912,0.1779,0.2448,-0.1572,-0.1965,-0.2491,-0.2357,0.5213,-0.0252,0.4945,0.0992,0.3804,0.1922,0.21,-0.1237,-0.0152,-0.0422,-0.036,-0.083,-0.073
84836,0.3079,-0.0586,-0.5391,0.2381,0.396,-0.3406,0.4988,-0.1051,-0.3571,-1.0156,-0.5924,0.4092,-0.2456,-0.3495,-0.0531,0.0808,-0.4768,-0.3552,-0.178,-0.7665,-0.1495,-0.3114,-0.1547,0.0365,0.8612,0.1076,-0.1545,-0.2367,-0.9061,0.0243,-0.4397,0.4846,-0.843,-0.4992,0.662,-0.0422,-0.4165,-0.0463,0.2471,-0.6139,-0.1903,0.1053,-0.2691,-0.052,0.7411,-0.1602,-0.1964,-0.5254,-0.3589,0.3666,-0.4722,-0.4149,-0.1278,-0.0855,-0.0643,0.4436,0.9575,0.0911,0.6314,-0.0287,-0.721,0.3519,-0.5821,-0.005,0.4366,0.6057,0.3684,0.565,0.6564,-0.4962,-0.0426,0.2712,-0.1766,-0.2256,0.6285,-0.0207,-0.3707,-0.7135,-0.8649,-0.773,-0.0939,0.7853,0.3138,0.7614,0.5013,0.0747,0.5588,-0.3987,-0.5212,-0.7155,-0.2701,0.7896,0.534,0.2442,-0.3727,-0.906,-0.4107,-0.4867,0.3375,-0.6397,0.1986,0.346,0.5245,-0.2714,-0.4079,0.3376,0.2502,-0.242,0.5116,-0.3751,-0.0095,-0.0621,0.7149,0.3766,-0.3293,0.262,0.0949,-0.1724,-0.1479,-0.5639,-0.4874
7920,-0.1071,0.0274,-0.0413,-0.135,-0.2673,-0.383,-0.2285,-0.0375,-0.2478,0.077,-0.1093,0.3993,-0.1016,-0.3047,0.1429,0.1209,0.0259,0.4613,0.0618,-0.3063,-0.2717,-0.1929,-0.0026,-0.1673,0.1154,0.0936,-0.0022,-0.2123,-0.6896,-0.2528,0.4165,0.0458,0.3291,-0.3883,0.4594,-0.0945,-0.0067,-0.2955,-0.1778,-0.095,0.0556,0.3734,-0.032,-0.1121,0.0326,-0.0562,-0.1133,0.294,0.1767,-0.1308,-0.424,-0.1357,0.071,0.3072,-0.1987,0.0641,-0.0374,0.4018,0.0475,-0.0921,-0.3613,0.0582,-0.1091,-0.4017,-0.0305,-0.089,-0.1954,0.1225,0.2086,-0.2393,0.0657,0.1795,-0.1294,0.0684,0.5504,-0.0117,0.0886,0.3944,-0.3464,0.0842,-0.0876,-0.1394,-0.2675,0.5109,-0.2542,-0.0205,0.5187,0.2913,0.1872,0.2007,0.0278,0.5491,0.3473,0.0729,-0.2379,-0.318,0.059,-0.2913,0.0033,0.0862,-0.0534,0.1631,0.0769,0.0708,0.0345,0.4718,-0.0967,-0.3413,-0.0796,-0.1393,0.0499,-0.1254,-0.3337,0.3653,-0.0507,-0.4203,0.3063,0.0331,-0.244,-0.3887,-0.0476
51104,,,,,,,,,,-0.0746,-0.4026,0.0154,,,,,,-0.5684,-0.4314,0.1535,,,,-0.3719,0.3145,0.0755,-0.0119,-0.4638,0.2174,,,,,,0.2947,0.0317,0.0583,,,-0.6691,-0.1146,-0.1574,,,,,,,,,,,,0.0311,-0.224,-0.2939,,,,,,,,,,,,,,,-0.2956,0.3355,-0.4334,0.5241,-0.0105,0.2724,,,,1.241,0.3465,0.3839,-0.4341,0.4449,,,,,,,-0.2486,-0.1879,0.2617,-0.2044,-0.062,0.1832,,,,-0.2821,0.0592,-0.3327,0.4867,0.1113,0.1875,,,,-0.1055,-0.1795,-0.1881,,,,,,,,,0.0644,-0.299
63874,-0.4625,0.1589,-0.3271,0.0212,-0.307,-0.2818,-0.4472,0.8472,-0.0769,,,,0.5379,0.0767,-0.5165,-0.3763,0.1829,-0.0918,-0.54,-0.5705,,,,,,,,,,-0.154,-0.4932,0.1374,,,-0.259,0.0131,0.3063,,,0.2631,0.3689,0.2808,-0.0573,0.2214,-0.4127,0.1007,-0.029,0.4415,-0.1251,-0.306,0.1638,-0.7947,0.603,0.2571,0.4246,-0.6556,,,,,,,,,0.0731,-0.1104,0.0862,-0.1897,-1.1599,-0.0043,,,,0.0153,-0.1732,-0.2991,0.2212,0.0484,0.5609,,,,,,-0.3596,0.3883,0.4452,-0.8364,-0.4196,-0.2552,0.1854,-0.3975,-0.7397,-0.4503,0.0485,0.7384,-0.3805,0.4853,0.4732,-0.5036,-0.5174,-0.0446,0.0248,-0.2492,0.1876,,,,0.0743,0.0691,-0.1229,,,,,0.2241,-0.5001,0.4745,0.4374,-0.5538,0.128
10006,0.0358,0.2561,0.2197,0.1981,0.0096,0.0029,-0.1914,-0.1047,-0.0635,0.3776,0.0268,0.2048,-0.2207,0.0279,-0.1672,0.0715,-0.0344,-0.0778,-0.324,0.0605,-0.1218,0.1106,0.3972,-0.0932,-0.0371,0.0133,-0.1622,0.3029,-0.3774,0.1993,0.2077,-0.0459,-0.2123,0.3216,-0.0273,0.1421,0.0753,-0.8465,-0.8007,-0.3466,-0.2231,-0.486,0.1651,-0.143,-0.0583,0.3661,-0.0198,0.4231,0.1468,0.079,0.325,0.0615,0.0938,-0.0363,0.0824,0.1529,0.028,0.469,0.2655,-0.1443,-0.1175,0.1678,-0.103,-0.0538,0.0137,0.0262,-0.1609,0.0215,0.1307,-0.0048,0.2139,-0.3008,-0.1871,-0.1091,0.2287,0.4692,0.1754,0.0399,-0.173,-0.6353,-0.1409,-0.0382,0.0045,-0.2795,-0.3979,0.7753,0.1216,-0.055,-0.0251,0.3374,-0.3775,0.1176,-0.282,0.0361,0.1544,-0.1083,0.1764,-0.2519,0.1268,0.2592,0.3498,0.0307,0.1927,0.153,-0.1935,0.0301,-0.2439,-0.436,0.0957,-0.0251,0.2291,0.2627,0.2686,0.2611,-0.0048,0.1162,0.0365,-0.1054,-0.2203,-0.334,0.1943
