Unnamed: 0,Gene,Gene_HGNC,Sample,CNA,Protein
1986,10195,ALG3,TCGA-23-1121-01,1,0.5621
1987,10195,ALG3,TCGA-23-1122-01,1,1.4285
1988,10195,ALG3,TCGA-24-1103-01,0,-0.2773
1989,10195,ALG3,TCGA-24-1416-01,0,-0.4813
1990,10195,ALG3,TCGA-24-1422-01,0,-0.1867
1991,10195,ALG3,TCGA-24-1430-01,0,0.2481
1992,10195,ALG3,TCGA-24-1431-01,1,0.1959
1993,10195,ALG3,TCGA-24-1435-01,1,0.6519
1994,10195,ALG3,TCGA-24-1436-01,1,-0.4932
1995,10195,ALG3,TCGA-24-1464-01,0,0.4327
1996,10195,ALG3,TCGA-24-1474-01,1,-0.0811
1997,10195,ALG3,TCGA-24-1548-01,1,0.2016
1998,10195,ALG3,TCGA-24-1553-01,1,-0.305
1999,10195,ALG3,TCGA-24-1557-01,2,-0.1137
2000,10195,ALG3,TCGA-24-1558-01,1,0.2738
2001,10195,ALG3,TCGA-24-1920-01,2,-0.028
2002,10195,ALG3,TCGA-24-1927-01,1,-0.4658
2003,10195,ALG3,TCGA-24-2024-01,0,-0.3478
2004,10195,ALG3,TCGA-24-2030-01,0,-0.8135
2005,10195,ALG3,TCGA-24-2033-01,1,-1.0303
2006,10195,ALG3,TCGA-24-2289-01,-1,-0.3594
2007,10195,ALG3,TCGA-24-2290-01,1,-0.2767
2008,10195,ALG3,TCGA-25-1312-01,1,0.5709
2009,10195,ALG3,TCGA-25-1318-01,1,-0.0827
2010,10195,ALG3,TCGA-25-1322-01,0,-0.4131
2011,10195,ALG3,TCGA-25-1323-01,1,0.5397
2012,10195,ALG3,TCGA-25-1329-01,1,0.3994
2013,10195,ALG3,TCGA-25-1623-01,1,-0.7513
2014,10195,ALG3,TCGA-25-2396-01,1,0.2627
2015,10195,ALG3,TCGA-25-2399-01,1,-0.2332
2016,10195,ALG3,TCGA-25-2404-01,1,1.5265
2017,10195,ALG3,TCGA-29-1688-01,1,-0.0903
2018,10195,ALG3,TCGA-29-1693-01,2,0.4529
2019,10195,ALG3,TCGA-29-1697-01,2,-0.3395
2020,10195,ALG3,TCGA-29-1698-01,1,0.3443
2021,10195,ALG3,TCGA-29-1702-01,1,-0.4833
2022,10195,ALG3,TCGA-29-1705-01,1,0.2078
2023,10195,ALG3,TCGA-29-1710-01,1,0.818
2024,10195,ALG3,TCGA-29-1711-01,1,0.4696
2025,10195,ALG3,TCGA-29-1762-01,0,-0.2155
2026,10195,ALG3,TCGA-29-1768-01,1,0.8965
2027,10195,ALG3,TCGA-29-1769-01,2,-0.3362
2028,10195,ALG3,TCGA-29-1770-01,1,-0.1423
2029,10195,ALG3,TCGA-29-1785-01,0,-0.7009
2030,10195,ALG3,TCGA-29-2431-01,1,-0.2468
2031,10195,ALG3,TCGA-30-1887-01,2,0.8891
2032,10195,ALG3,TCGA-30-1891-01,0,0.1727
2033,10195,ALG3,TCGA-36-1569-01,1,-0.0556
2034,10195,ALG3,TCGA-36-1570-01,1,0.3788
2035,10195,ALG3,TCGA-36-1571-01,0,0.0276
2036,10195,ALG3,TCGA-36-1577-01,1,-0.1332
2037,10195,ALG3,TCGA-36-1578-01,1,-0.7708
2038,10195,ALG3,TCGA-36-1580-01,1,-0.2459
2039,10195,ALG3,TCGA-36-2530-01,1,-0.2082
2040,10195,ALG3,TCGA-36-2532-01,1,0.1699
2041,10195,ALG3,TCGA-36-2534-01,2,0.1564
2042,10195,ALG3,TCGA-36-2537-01,0,0.3706
2043,10195,ALG3,TCGA-36-2542-01,2,0.0584
2044,10195,ALG3,TCGA-36-2544-01,2,0.1741
2045,10195,ALG3,TCGA-36-2545-01,1,-0.3199
2046,10195,ALG3,TCGA-36-2547-01,1,0.3987
2047,10195,ALG3,TCGA-36-2549-01,-1,-0.5687
2048,10195,ALG3,TCGA-59-2348-01,1,-0.5853
2049,10195,ALG3,TCGA-59-2351-01,0,0.3081
2050,10195,ALG3,TCGA-59-2372-01,2,0.3378
2051,10195,ALG3,TCGA-61-1724-01,2,1.3332
2052,10195,ALG3,TCGA-61-1727-01,0,-0.824
2053,10195,ALG3,TCGA-61-1741-01,2,0.1614
2054,10195,ALG3,TCGA-61-1907-01,1,0.2971
2055,10195,ALG3,TCGA-61-1910-01,1,-0.3235
2056,10195,ALG3,TCGA-61-1911-01,2,0.6779
2057,10195,ALG3,TCGA-61-1918-01,2,-0.0439
2058,10195,ALG3,TCGA-61-1995-01,0,-0.3555
2059,10195,ALG3,TCGA-61-2008-01,2,-0.3544
2060,10195,ALG3,TCGA-61-2087-01,0,-0.164
2061,10195,ALG3,TCGA-61-2088-01,0,-1.7672
2062,10195,ALG3,TCGA-61-2094-01,2,0.1468
2063,10195,ALG3,TCGA-61-2613-01,1,0.1799
2064,1020,CDK5,TCGA-09-1664-01,0,-0.3576
2065,1020,CDK5,TCGA-13-1404-01,0,-0.3342
2066,1020,CDK5,TCGA-13-1409-01,0,-0.2259
2067,1020,CDK5,TCGA-13-1410-01,1,-0.2203
2068,1020,CDK5,TCGA-13-1482-01,0,-0.0949
2069,1020,CDK5,TCGA-13-1483-01,-1,0.0401
2070,1020,CDK5,TCGA-13-1485-01,1,0.1367
2071,1020,CDK5,TCGA-13-1487-01,0,0.1531
2072,1020,CDK5,TCGA-13-1488-01,-1,-0.4627
2073,1020,CDK5,TCGA-13-1489-01,1,0.4911
2074,1020,CDK5,TCGA-13-1492-01,1,0.3043
2075,1020,CDK5,TCGA-13-1494-01,2,0.8008
2076,1020,CDK5,TCGA-13-1497-01,2,0.9361
2077,1020,CDK5,TCGA-13-1500-01,0,-0.4377
2078,1020,CDK5,TCGA-13-1501-01,1,0.0906
2079,1020,CDK5,TCGA-13-1504-01,-1,-0.1538
2080,1020,CDK5,TCGA-13-1507-01,1,-0.1961
2081,1020,CDK5,TCGA-13-1511-01,0,0.1667
2082,1020,CDK5,TCGA-13-2059-01,2,1.207
2083,1020,CDK5,TCGA-13-2060-01,1,0.9719
2084,1020,CDK5,TCGA-13-2061-01,1,-0.0717
2085,1020,CDK5,TCGA-13-2065-01,2,0.1241
2086,1020,CDK5,TCGA-23-1121-01,1,0.2674
2087,1020,CDK5,TCGA-23-1122-01,-1,-0.5384
2088,1020,CDK5,TCGA-24-1103-01,1,-0.11
2089,1020,CDK5,TCGA-24-1416-01,0,-0.2964
2090,1020,CDK5,TCGA-24-1422-01,0,-0.12
2091,1020,CDK5,TCGA-24-1430-01,1,-0.4139
2092,1020,CDK5,TCGA-24-1431-01,1,-0.5866
2093,1020,CDK5,TCGA-24-1435-01,0,0.1591
2094,1020,CDK5,TCGA-24-1436-01,1,0.1608
2095,1020,CDK5,TCGA-24-1464-01,0,-0.2955
2096,1020,CDK5,TCGA-24-1474-01,1,0.3693
2097,1020,CDK5,TCGA-24-1544-01,1,-0.0403
2098,1020,CDK5,TCGA-24-1548-01,2,0.2257
2099,1020,CDK5,TCGA-24-1553-01,0,-0.372
2100,1020,CDK5,TCGA-24-1555-01,0,-0.2902
2101,1020,CDK5,TCGA-24-1557-01,1,-0.0998
2102,1020,CDK5,TCGA-24-1558-01,1,0.3671
2103,1020,CDK5,TCGA-24-1562-01,0,-0.4638
2104,1020,CDK5,TCGA-24-1565-01,0,-0.0831
2105,1020,CDK5,TCGA-24-1920-01,2,0.89
2106,1020,CDK5,TCGA-24-1927-01,0,-0.4008
2107,1020,CDK5,TCGA-24-2024-01,0,-0.0643
2108,1020,CDK5,TCGA-24-2030-01,0,-0.2511
2109,1020,CDK5,TCGA-24-2033-01,1,-0.26
2110,1020,CDK5,TCGA-24-2261-01,1,-0.4272
2111,1020,CDK5,TCGA-24-2289-01,-1,-0.5292
2112,1020,CDK5,TCGA-24-2290-01,1,-0.1217
2113,1020,CDK5,TCGA-24-2298-01,1,-0.0896
2114,1020,CDK5,TCGA-25-1312-01,1,-0.3748
2115,1020,CDK5,TCGA-25-1313-01,2,-0.2372
2116,1020,CDK5,TCGA-25-1318-01,1,0.1018
2117,1020,CDK5,TCGA-25-1322-01,1,-0.323
2118,1020,CDK5,TCGA-25-1323-01,1,-0.1009
2119,1020,CDK5,TCGA-25-1329-01,0,-0.2978
2120,1020,CDK5,TCGA-25-1623-01,1,-0.5214
2121,1020,CDK5,TCGA-25-1628-01,1,-0.1007
2122,1020,CDK5,TCGA-25-1631-01,0,-0.3872
2123,1020,CDK5,TCGA-25-2396-01,1,-0.1639
2124,1020,CDK5,TCGA-25-2397-01,1,0.1636
2125,1020,CDK5,TCGA-25-2399-01,0,-0.0739
2126,1020,CDK5,TCGA-25-2404-01,-1,-0.8009
2127,1020,CDK5,TCGA-29-1688-01,0,-0.0015
2128,1020,CDK5,TCGA-29-1690-01,0,-0.4931
2129,1020,CDK5,TCGA-29-1693-01,0,0.0261
2130,1020,CDK5,TCGA-29-1696-01,0,-0.297
2131,1020,CDK5,TCGA-29-1697-01,1,-0.0945
2132,1020,CDK5,TCGA-29-1698-01,1,0.3953
2133,1020,CDK5,TCGA-29-1702-01,0,-0.3207
2134,1020,CDK5,TCGA-29-1705-01,1,0.2359
2135,1020,CDK5,TCGA-29-1710-01,0,-0.3461
2136,1020,CDK5,TCGA-29-1711-01,1,0.6116
2137,1020,CDK5,TCGA-29-1762-01,0,0.012
2138,1020,CDK5,TCGA-29-1763-01,1,0.1508
2139,1020,CDK5,TCGA-29-1766-01,-1,-0.2043
2140,1020,CDK5,TCGA-29-1768-01,0,-0.1826
2141,1020,CDK5,TCGA-29-1769-01,2,0.3419
2142,1020,CDK5,TCGA-29-1770-01,1,0.01
2143,1020,CDK5,TCGA-29-1771-01,0,-0.1169
2144,1020,CDK5,TCGA-29-1785-01,0,-0.0813
2145,1020,CDK5,TCGA-29-2427-01,0,-0.1476
2146,1020,CDK5,TCGA-29-2431-01,-1,-0.2859
2147,1020,CDK5,TCGA-30-1887-01,0,-0.23
2148,1020,CDK5,TCGA-30-1891-01,1,-0.1229
2149,1020,CDK5,TCGA-36-1569-01,-1,-0.0212
2150,1020,CDK5,TCGA-36-1570-01,0,0.0913
2151,1020,CDK5,TCGA-36-1571-01,0,0.1074
2152,1020,CDK5,TCGA-36-1577-01,1,0.4182
2153,1020,CDK5,TCGA-36-1578-01,1,-0.5004
2154,1020,CDK5,TCGA-36-1580-01,0,-0.0556
2155,1020,CDK5,TCGA-36-2530-01,-1,-0.6948
2156,1020,CDK5,TCGA-36-2532-01,0,-0.5439
2157,1020,CDK5,TCGA-36-2534-01,-1,-0.382
2158,1020,CDK5,TCGA-36-2537-01,1,0.4909
2159,1020,CDK5,TCGA-36-2542-01,-1,0.2384
2160,1020,CDK5,TCGA-36-2544-01,-1,-0.5125
2161,1020,CDK5,TCGA-36-2545-01,1,-0.2308
2162,1020,CDK5,TCGA-36-2547-01,1,0.5619
2163,1020,CDK5,TCGA-36-2549-01,2,0.4173
2164,1020,CDK5,TCGA-59-2348-01,1,0.2843
2165,1020,CDK5,TCGA-59-2351-01,2,-0.1195
2166,1020,CDK5,TCGA-59-2352-01,1,-0.0765
2167,1020,CDK5,TCGA-59-2372-01,1,0.065
2168,1020,CDK5,TCGA-61-1724-01,-1,-0.3782
2169,1020,CDK5,TCGA-61-1727-01,-1,-0.6316
2170,1020,CDK5,TCGA-61-1741-01,0,-0.5038
2171,1020,CDK5,TCGA-61-1907-01,-2,-1.1692
2172,1020,CDK5,TCGA-61-1910-01,2,0.303
2173,1020,CDK5,TCGA-61-1911-01,1,-0.473
2174,1020,CDK5,TCGA-61-1914-01,1,0.5881
2175,1020,CDK5,TCGA-61-1915-01,1,0.3287
2176,1020,CDK5,TCGA-61-1918-01,1,0.1162
2177,1020,CDK5,TCGA-61-1995-01,-1,-0.5262
2178,1020,CDK5,TCGA-61-2008-01,-1,-0.5832
2179,1020,CDK5,TCGA-61-2087-01,2,0.535
2180,1020,CDK5,TCGA-61-2088-01,1,0.0383
2181,1020,CDK5,TCGA-61-2094-01,1,-0.307
2182,1020,CDK5,TCGA-61-2613-01,0,-0.3597
2183,10212,DDX39A,TCGA-09-1664-01,0,0.0682
2184,10212,DDX39A,TCGA-13-1404-01,1,0.4904
2185,10212,DDX39A,TCGA-13-1409-01,1,-0.3054
2186,10212,DDX39A,TCGA-13-1410-01,2,0.4317
2187,10212,DDX39A,TCGA-13-1482-01,1,-0.2315
2188,10212,DDX39A,TCGA-13-1483-01,-1,-0.4839
2189,10212,DDX39A,TCGA-13-1485-01,0,-0.7997
2190,10212,DDX39A,TCGA-13-1487-01,1,0.0108
2191,10212,DDX39A,TCGA-13-1488-01,0,-0.0876
2192,10212,DDX39A,TCGA-13-1489-01,1,0.5878
2193,10212,DDX39A,TCGA-13-1492-01,-1,-0.069
2194,10212,DDX39A,TCGA-13-1494-01,0,0.1687
2195,10212,DDX39A,TCGA-13-1497-01,1,0.3649
2196,10212,DDX39A,TCGA-13-1500-01,0,-0.1136
2197,10212,DDX39A,TCGA-13-1501-01,1,-0.0292
2198,10212,DDX39A,TCGA-13-1504-01,-1,-0.2195
2199,10212,DDX39A,TCGA-13-1507-01,-1,-0.5439
2200,10212,DDX39A,TCGA-13-1511-01,0,-0.3873
2201,10212,DDX39A,TCGA-13-2059-01,-1,-0.9665
2202,10212,DDX39A,TCGA-13-2060-01,0,0.0962
2203,10212,DDX39A,TCGA-13-2061-01,1,-0.1002
2204,10212,DDX39A,TCGA-13-2065-01,0,0.0353
2205,10212,DDX39A,TCGA-23-1121-01,1,1.0779
2206,10212,DDX39A,TCGA-23-1122-01,1,-0.1955
2207,10212,DDX39A,TCGA-24-1103-01,0,0.7827
2208,10212,DDX39A,TCGA-24-1416-01,1,0.7242
2209,10212,DDX39A,TCGA-24-1422-01,2,-0.1956
2210,10212,DDX39A,TCGA-24-1430-01,0,-0.0985
2211,10212,DDX39A,TCGA-24-1431-01,0,0.0765
2212,10212,DDX39A,TCGA-24-1435-01,1,0.0573
2213,10212,DDX39A,TCGA-24-1436-01,1,-0.1634
2214,10212,DDX39A,TCGA-24-1464-01,-1,-0.3829
2215,10212,DDX39A,TCGA-24-1474-01,2,0.4687
2216,10212,DDX39A,TCGA-24-1544-01,-1,-0.5409
2217,10212,DDX39A,TCGA-24-1548-01,1,-0.0068
2218,10212,DDX39A,TCGA-24-1553-01,1,-0.5218
2219,10212,DDX39A,TCGA-24-1555-01,1,-0.0755
2220,10212,DDX39A,TCGA-24-1557-01,1,0.0936
2221,10212,DDX39A,TCGA-24-1558-01,2,0.7562
2222,10212,DDX39A,TCGA-24-1562-01,0,-0.0242
2223,10212,DDX39A,TCGA-24-1565-01,1,-0.4755
2224,10212,DDX39A,TCGA-24-1920-01,2,-0.3489
2225,10212,DDX39A,TCGA-24-1927-01,0,-0.0954
2226,10212,DDX39A,TCGA-24-2024-01,0,-0.2816
2227,10212,DDX39A,TCGA-24-2030-01,-1,-0.6053
2228,10212,DDX39A,TCGA-24-2033-01,2,0.6408
2229,10212,DDX39A,TCGA-24-2261-01,1,0.788
2230,10212,DDX39A,TCGA-24-2289-01,-1,-0.2485
2231,10212,DDX39A,TCGA-24-2290-01,-1,-0.265
2232,10212,DDX39A,TCGA-24-2298-01,1,0.159
2233,10212,DDX39A,TCGA-25-1312-01,1,0.622
2234,10212,DDX39A,TCGA-25-1313-01,-1,-0.3161
2235,10212,DDX39A,TCGA-25-1318-01,1,-0.1672
2236,10212,DDX39A,TCGA-25-1322-01,0,0.2576
2237,10212,DDX39A,TCGA-25-1323-01,2,-0.036
2238,10212,DDX39A,TCGA-25-1329-01,1,0.2545
2239,10212,DDX39A,TCGA-25-1623-01,1,-1.0701
2240,10212,DDX39A,TCGA-25-1628-01,1,-0.0585
2241,10212,DDX39A,TCGA-25-1631-01,0,-0.3166
2242,10212,DDX39A,TCGA-25-2396-01,2,0.4242
2243,10212,DDX39A,TCGA-25-2397-01,0,-0.5416
2244,10212,DDX39A,TCGA-25-2399-01,2,0.4582
2245,10212,DDX39A,TCGA-25-2404-01,-1,-0.4566
2246,10212,DDX39A,TCGA-29-1688-01,0,0.2942
2247,10212,DDX39A,TCGA-29-1690-01,0,-0.5727
2248,10212,DDX39A,TCGA-29-1693-01,0,-0.1968
2249,10212,DDX39A,TCGA-29-1696-01,0,0.1219
2250,10212,DDX39A,TCGA-29-1697-01,1,0.3488
2251,10212,DDX39A,TCGA-29-1698-01,1,0.1423
2252,10212,DDX39A,TCGA-29-1702-01,1,-0.4195
2253,10212,DDX39A,TCGA-29-1705-01,0,0.511
2254,10212,DDX39A,TCGA-29-1710-01,1,-0.2308
2255,10212,DDX39A,TCGA-29-1711-01,1,0.1479
2256,10212,DDX39A,TCGA-29-1762-01,0,0.5726
2257,10212,DDX39A,TCGA-29-1763-01,-1,-0.4438
2258,10212,DDX39A,TCGA-29-1766-01,0,0.2346
2259,10212,DDX39A,TCGA-29-1768-01,0,-0.3242
2260,10212,DDX39A,TCGA-29-1769-01,-1,-0.1583
2261,10212,DDX39A,TCGA-29-1770-01,1,-0.0641
2262,10212,DDX39A,TCGA-29-1771-01,-1,-0.4174
2263,10212,DDX39A,TCGA-29-1785-01,1,0.068
2264,10212,DDX39A,TCGA-29-2427-01,-1,-0.452
2265,10212,DDX39A,TCGA-29-2431-01,1,0.2415
2266,10212,DDX39A,TCGA-30-1887-01,2,0.0853
2267,10212,DDX39A,TCGA-30-1891-01,0,-0.6889
2268,10212,DDX39A,TCGA-36-1569-01,-1,-0.4603
2269,10212,DDX39A,TCGA-36-1570-01,2,0.6325
2270,10212,DDX39A,TCGA-36-1571-01,-1,0.0279
2271,10212,DDX39A,TCGA-36-1577-01,0,0.6118
2272,10212,DDX39A,TCGA-36-1578-01,-1,-0.4758
2273,10212,DDX39A,TCGA-36-1580-01,0,-0.2913
2274,10212,DDX39A,TCGA-36-2530-01,1,0.3873
2275,10212,DDX39A,TCGA-36-2532-01,0,-0.4635
2276,10212,DDX39A,TCGA-36-2534-01,1,-0.2944
2277,10212,DDX39A,TCGA-36-2537-01,1,-0.3786
2278,10212,DDX39A,TCGA-36-2542-01,0,-0.8871
2279,10212,DDX39A,TCGA-36-2544-01,0,-0.5166
2280,10212,DDX39A,TCGA-36-2545-01,0,-0.0148
2281,10212,DDX39A,TCGA-36-2547-01,1,-0.1629
2282,10212,DDX39A,TCGA-36-2549-01,0,-0.6023
2283,10212,DDX39A,TCGA-59-2348-01,1,0.1726
2284,10212,DDX39A,TCGA-59-2351-01,1,-0.0365
2285,10212,DDX39A,TCGA-59-2352-01,1,0.1312
2286,10212,DDX39A,TCGA-59-2372-01,-1,-0.572
2287,10212,DDX39A,TCGA-61-1724-01,1,0.544
2288,10212,DDX39A,TCGA-61-1727-01,0,0.4379
2289,10212,DDX39A,TCGA-61-1741-01,1,0.1829
2290,10212,DDX39A,TCGA-61-1907-01,-1,-0.2615
2291,10212,DDX39A,TCGA-61-1910-01,0,-0.0068
2292,10212,DDX39A,TCGA-61-1911-01,1,0.2
2293,10212,DDX39A,TCGA-61-1914-01,1,0.2156
2294,10212,DDX39A,TCGA-61-1915-01,1,-0.402
2295,10212,DDX39A,TCGA-61-1918-01,1,-0.1269
2296,10212,DDX39A,TCGA-61-1995-01,0,0.3513
2297,10212,DDX39A,TCGA-61-2008-01,1,-0.1474
2298,10212,DDX39A,TCGA-61-2087-01,1,-0.0244
2299,10212,DDX39A,TCGA-61-2088-01,1,-0.4095
2300,10212,DDX39A,TCGA-61-2094-01,0,0.1125
2301,10212,DDX39A,TCGA-61-2613-01,0,-0.4095
2302,10245,TIMM17B,TCGA-09-1664-01,-1,0.5257
2303,10245,TIMM17B,TCGA-13-1404-01,-1,0.2336
2304,10245,TIMM17B,TCGA-13-1409-01,-1,-0.6095
2305,10245,TIMM17B,TCGA-13-1410-01,1,-0.0743
2306,10245,TIMM17B,TCGA-13-1482-01,-1,-0.5182
2307,10245,TIMM17B,TCGA-13-1483-01,-1,-0.1334
2308,10245,TIMM17B,TCGA-13-1485-01,1,0.0242
2309,10245,TIMM17B,TCGA-13-1487-01,-1,-0.2505
2310,10245,TIMM17B,TCGA-13-1488-01,1,0.2024
2311,10245,TIMM17B,TCGA-13-1489-01,-1,0.3487
2312,10245,TIMM17B,TCGA-13-1492-01,-1,-0.1601
2313,10245,TIMM17B,TCGA-13-1494-01,-1,0.1354
2314,10245,TIMM17B,TCGA-13-1497-01,1,0.1357
2315,10245,TIMM17B,TCGA-13-1500-01,-1,0.0213
2316,10245,TIMM17B,TCGA-13-1501-01,0,0.4308
2317,10245,TIMM17B,TCGA-13-1504-01,1,-0.4288
2318,10245,TIMM17B,TCGA-13-1507-01,1,-0.0827
2319,10245,TIMM17B,TCGA-13-1511-01,0,0.0478
2320,10245,TIMM17B,TCGA-13-2059-01,-1,0.2019
2321,10245,TIMM17B,TCGA-13-2060-01,2,-0.2691
2322,10245,TIMM17B,TCGA-13-2061-01,0,-0.4076
2323,10245,TIMM17B,TCGA-13-2065-01,-1,-0.0532
2324,10245,TIMM17B,TCGA-23-1121-01,1,-0.0308
2325,10245,TIMM17B,TCGA-23-1122-01,-1,0.3506
2326,10245,TIMM17B,TCGA-24-1103-01,-1,0.1133
2327,10245,TIMM17B,TCGA-24-1416-01,-1,-0.1107
2328,10245,TIMM17B,TCGA-24-1422-01,-1,-0.085
2329,10245,TIMM17B,TCGA-24-1430-01,-1,0.6422
2330,10245,TIMM17B,TCGA-24-1431-01,-1,-0.0171
2331,10245,TIMM17B,TCGA-24-1435-01,-1,0.0765
2332,10245,TIMM17B,TCGA-24-1436-01,0,-0.1207
2333,10245,TIMM17B,TCGA-24-1464-01,-1,-0.0941
2334,10245,TIMM17B,TCGA-24-1474-01,-1,1.4188
2335,10245,TIMM17B,TCGA-24-1544-01,0,0.1107
2336,10245,TIMM17B,TCGA-24-1548-01,-1,-0.1311
2337,10245,TIMM17B,TCGA-24-1553-01,0,-0.2133
2338,10245,TIMM17B,TCGA-24-1555-01,-1,-0.0444
2339,10245,TIMM17B,TCGA-24-1557-01,0,-0.0563
2340,10245,TIMM17B,TCGA-24-1558-01,-1,0.5897
2341,10245,TIMM17B,TCGA-24-1562-01,-1,0.0278
2342,10245,TIMM17B,TCGA-24-1565-01,0,-0.2346
2343,10245,TIMM17B,TCGA-24-1920-01,-1,-0.0161
2344,10245,TIMM17B,TCGA-24-1927-01,0,0.1513
2345,10245,TIMM17B,TCGA-24-2024-01,-1,0.0716
2346,10245,TIMM17B,TCGA-24-2030-01,2,0.2155
2347,10245,TIMM17B,TCGA-24-2033-01,-1,0.2605
2348,10245,TIMM17B,TCGA-24-2261-01,1,0.0923
2349,10245,TIMM17B,TCGA-24-2289-01,1,0.1915
2350,10245,TIMM17B,TCGA-24-2290-01,2,0.5863
2351,10245,TIMM17B,TCGA-24-2298-01,-1,0.8128
2352,10245,TIMM17B,TCGA-25-1312-01,0,-0.1544
2353,10245,TIMM17B,TCGA-25-1313-01,0,0.443
2354,10245,TIMM17B,TCGA-25-1318-01,1,0.5357
2355,10245,TIMM17B,TCGA-25-1322-01,-1,-0.5235
2356,10245,TIMM17B,TCGA-25-1323-01,0,0.1702
2357,10245,TIMM17B,TCGA-25-1329-01,-1,-0.1141
2358,10245,TIMM17B,TCGA-25-1623-01,0,-0.6371
2359,10245,TIMM17B,TCGA-25-1628-01,0,-0.4505
2360,10245,TIMM17B,TCGA-25-1631-01,-1,0.1968
2361,10245,TIMM17B,TCGA-25-2396-01,1,-0.0316
2362,10245,TIMM17B,TCGA-25-2397-01,1,-0.1694
2363,10245,TIMM17B,TCGA-25-2399-01,0,0.0152
2364,10245,TIMM17B,TCGA-25-2404-01,0,0.8032
2365,10245,TIMM17B,TCGA-29-1688-01,-1,0.18
2366,10245,TIMM17B,TCGA-29-1690-01,0,-0.2303
2367,10245,TIMM17B,TCGA-29-1693-01,-1,0.0011
2368,10245,TIMM17B,TCGA-29-1697-01,-1,-0.0803
2369,10245,TIMM17B,TCGA-29-1698-01,0,-0.2821
2370,10245,TIMM17B,TCGA-29-1702-01,-1,0.0574
2371,10245,TIMM17B,TCGA-29-1705-01,-1,0.185
2372,10245,TIMM17B,TCGA-29-1710-01,-1,-0.038
2373,10245,TIMM17B,TCGA-29-1711-01,-1,0.3923
2374,10245,TIMM17B,TCGA-29-1762-01,-1,0.1709
2375,10245,TIMM17B,TCGA-29-1763-01,2,0.5267
2376,10245,TIMM17B,TCGA-29-1766-01,1,0.0622
2377,10245,TIMM17B,TCGA-29-1768-01,1,0.3714
2378,10245,TIMM17B,TCGA-29-1769-01,-1,-0.0378
2379,10245,TIMM17B,TCGA-29-1770-01,0,-0.0248
2380,10245,TIMM17B,TCGA-29-1785-01,0,-0.1792
2381,10245,TIMM17B,TCGA-29-2427-01,-1,0.2283
2382,10245,TIMM17B,TCGA-29-2431-01,-1,-0.6392
2383,10245,TIMM17B,TCGA-30-1887-01,0,0.1259
2384,10245,TIMM17B,TCGA-30-1891-01,-1,-0.1503
2385,10245,TIMM17B,TCGA-36-1569-01,-1,-0.0322
2386,10245,TIMM17B,TCGA-36-1570-01,-1,0.3766
2387,10245,TIMM17B,TCGA-36-1571-01,0,0.1734
2388,10245,TIMM17B,TCGA-36-1577-01,-1,0.0412
2389,10245,TIMM17B,TCGA-36-1578-01,1,0.2872
2390,10245,TIMM17B,TCGA-36-1580-01,-1,-0.1602
2391,10245,TIMM17B,TCGA-36-2530-01,-1,0.1749
2392,10245,TIMM17B,TCGA-36-2532-01,-1,-0.099
2393,10245,TIMM17B,TCGA-36-2534-01,-1,-0.2939
2394,10245,TIMM17B,TCGA-36-2537-01,-1,0.2858
2395,10245,TIMM17B,TCGA-36-2542-01,-1,-0.2399
2396,10245,TIMM17B,TCGA-36-2544-01,-1,0.5005
2397,10245,TIMM17B,TCGA-36-2545-01,-1,-0.1612
2398,10245,TIMM17B,TCGA-36-2547-01,1,0.2229
2399,10245,TIMM17B,TCGA-36-2549-01,-1,-0.0451
2400,10245,TIMM17B,TCGA-59-2348-01,1,-0.1917
2401,10245,TIMM17B,TCGA-59-2351-01,0,0.0859
2402,10245,TIMM17B,TCGA-59-2352-01,1,0.1324
2403,10245,TIMM17B,TCGA-59-2372-01,1,0.1457
2404,10245,TIMM17B,TCGA-61-1724-01,0,-0.4347
2405,10245,TIMM17B,TCGA-61-1727-01,-1,0.3492
2406,10245,TIMM17B,TCGA-61-1741-01,-1,-0.2025
2407,10245,TIMM17B,TCGA-61-1907-01,0,-0.0225
2408,10245,TIMM17B,TCGA-61-1910-01,0,0.1133
2409,10245,TIMM17B,TCGA-61-1911-01,1,0.2602
2410,10245,TIMM17B,TCGA-61-1914-01,0,0.2299
2411,10245,TIMM17B,TCGA-61-1915-01,-1,0.0235
2412,10245,TIMM17B,TCGA-61-1918-01,-1,-0.139
2413,10245,TIMM17B,TCGA-61-1995-01,2,-0.0722
2414,10245,TIMM17B,TCGA-61-2008-01,-1,-0.2053
2415,10245,TIMM17B,TCGA-61-2087-01,-1,0.2111
2416,10245,TIMM17B,TCGA-61-2088-01,-1,0.0624
2417,10245,TIMM17B,TCGA-61-2094-01,0,0.0327
2418,10245,TIMM17B,TCGA-61-2613-01,0,-0.2509
2419,10262,SF3B4,TCGA-09-1664-01,0,-0.1704
2420,10262,SF3B4,TCGA-13-1404-01,0,0.0268
2421,10262,SF3B4,TCGA-13-1409-01,2,0.3167
2422,10262,SF3B4,TCGA-13-1410-01,1,0.5169
2423,10262,SF3B4,TCGA-13-1482-01,0,0.0255
2424,10262,SF3B4,TCGA-13-1483-01,0,0.0395
2425,10262,SF3B4,TCGA-13-1485-01,1,-0.1939
2426,10262,SF3B4,TCGA-13-1487-01,1,0.2164
2427,10262,SF3B4,TCGA-13-1488-01,-1,-0.0468
2428,10262,SF3B4,TCGA-13-1489-01,1,0.4119
